annotation_id,conversation_id,tweet_id,clean_text,raw_text,timestamp,message_index,sampling_bucket,writing_style_bucket,intent_label,annotation_status,annotator_notes
dev_00405,492133,492125,@AmazonHelp Market place seller,@AmazonHelp Market place seller,2017-12-01T17:35:43Z,8,product_or_listing,short,seller_or_customer_service,reviewed,
dev_00406,712033,712028,@AmazonHelp One of your sellers,@AmazonHelp One of your sellers,2017-10-10T22:13:06Z,3,product_or_listing,short,seller_or_customer_service,reviewed,
dev_00407,1108289,1108287,@137120 Your site broken,@137120 Your site broken,2017-11-08T15:16:54Z,1,product_or_listing,short,product_or_listing,reviewed,
dev_00408,1293005,1293006,@115821 half of my light is broken,@115821 half of my light is broken,2017-10-26T20:58:57Z,0,product_or_listing,short,product_or_listing,reviewed,
dev_00409,1398885,1398884,@AmazonHelp Tomaron los otros productos,@AmazonHelp Tomaron los otros productos,2017-10-28T18:50:51Z,11,product_or_listing,short,product_or_listing,reviewed,
dev_00410,1500683,1500681,@AmazonHelp The product from yourselves,@AmazonHelp The product from yourselves,2017-11-03T15:32:50Z,5,product_or_listing,short,product_or_listing,reviewed,
dev_00411,1561510,1561512,@158265 I am a seller,@158265 I am a seller,2017-11-04T09:05:18Z,1,product_or_listing,short,seller_or_customer_service,reviewed,
dev_00412,1772689,1772689,@AmazonHelp The product page,@AmazonHelp The product page,2017-11-08T02:33:16Z,4,product_or_listing,short,product_or_listing,reviewed,
dev_00413,2105836,2105831,@AmazonHelp Received the product,@AmazonHelp Received the product,2017-11-08T16:26:52Z,21,product_or_listing,short,product_or_listing,reviewed,
dev_00414,2463923,2457060,@AmazonHelp WHEN WILL MY PRODUCT COME ?,@AmazonHelp WHEN WILL MY PRODUCT COME ?,2017-11-16T08:00:37Z,10,product_or_listing,short,product_or_listing,reviewed,
dev_00415,2500768,2500762,@AmazonHelp A seller I believe,@AmazonHelp A seller I believe,2017-11-17T14:03:19Z,4,product_or_listing,short,seller_or_customer_service,reviewed,
dev_00416,2627640,2621016,@115821 Fix your broken website,@115821 Fix your broken website,2017-11-17T17:00:58Z,3,product_or_listing,short,product_or_listing,reviewed,
dev_00417,2663209,2663209,@AmazonHelp Its a US device,@AmazonHelp Its a US device,2017-10-31T07:09:16Z,2,product_or_listing,short,product_or_listing,reviewed,
dev_00418,2776317,2776318,@AmazonHelp It was filled by a seller,@AmazonHelp It was filled by a seller,2017-11-21T09:44:19Z,3,product_or_listing,short,seller_or_customer_service,reviewed,
dev_00419,2930655,2878647,@AmazonHelp By the seller,@AmazonHelp By the seller,2017-11-28T07:56:40Z,7,product_or_listing,short,seller_or_customer_service,reviewed,
dev_00420,102935,102928,"@AmazonHelp Two times through and no one could answer. You wasted enough time. I’m just requesting a return for the item, which you will pay for since this is your idiocy!","@AmazonHelp Two times through and no one could answer. You wasted enough time. I’m just requesting a return for the item, which you will pay for since this is your idiocy!",2017-11-30T18:12:25Z,2,returns_refunds,long,returns_refunds,reviewed,
dev_00421,124787,124780,@AmazonHelp I have received only one reply that case is handled by highest escalation team who has confirmed refund in one email and denied in second. No integrity @115851 @1560,@AmazonHelp I have received only one reply that case is handled by highest escalation team who has confirmed refund in one email and denied in second. No integrity @115851 @1560,2017-11-24T02:03:58Z,2,returns_refunds,long,returns_refunds,reviewed,
dev_00422,128779,128776,@AmazonHelp I have already replied many times they are not giving right feedback. @115850 all ready wated my time as well as money wrost service plz return my money,@AmazonHelp I have already replied many times they are not giving right feedback. @115850 all ready wated my time as well as money wrost service plz return my money,2017-11-24T05:48:40Z,8,returns_refunds,long,returns_refunds,reviewed,
dev_00423,136851,136849,@AmazonHelp But I am currently in different location from my hometown.. Replacement of product will take much time to this present location but am leaving to my hometown tomorrow.. so I want the refund by which I can buy a new product..,@AmazonHelp But I am currently in different location from my hometown.. Replacement of product will take much time to this present location but am leaving to my hometown tomorrow.. so I want the refund by which I can buy a new product..,2017-11-24T10:20:26Z,2,returns_refunds,long,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00424,471538,471536,@AmazonHelp Hi this is the same place I wrote the first email to - just the standard customer service email. Is there a real person I can email who can help me get my money back please?,@AmazonHelp Hi this is the same place I wrote the first email to - just the standard customer service email. Is there a real person I can email who can help me get my money back please?,2017-12-01T09:05:12Z,2,returns_refunds,long,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00425,600272,600277,@115821 I have been trying to get my refund for over a month! Non of your representatives or supervisors have been of any help. They keep saying ill be contacted in 2-3 buissnes days and no body follows through! They keep giving me the run-around! I need assistance!,@115821 I have been trying to get my refund for over a month! Non of your representatives or supervisors have been of any help. They keep saying ill be contacted in 2-3 buissnes days and no body follows through! They keep giving me the run-around! I need assistance!,2017-12-03T20:36:55Z,0,returns_refunds,long,returns_refunds,reviewed,
dev_00426,888242,888240,"@AmazonHelp I’m in the Uk, the return label I need to print just says it will be collected the next business day. Does that mean Monday? Do I arrange for someone to wait for a courier?","@AmazonHelp I’m in the Uk, the return label I need to print just says it will be collected the next business day. Does that mean Monday? Do I arrange for someone to wait for a courier?",2017-11-25T16:27:10Z,2,returns_refunds,long,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00427,1271954,1270307,@AmazonHelp @115850 @115821 @1840 @115851 and fyi - i believed amazon that i will get a hand to hand replacement of my faulty phone rather than sitting here without any phone now!!,@AmazonHelp @115850 @115821 @1840 @115851 and fyi - i believed amazon that i will get a hand to hand replacement of my faulty phone rather than sitting here without any phone now!!,2017-10-16T07:29:12Z,9,returns_refunds,long,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00428,1774117,1774107,"@120692 Hi @AmazonHelp for attached transaction @120692 says transaction successful at merchant end, No refund processed A/c :__email__, pls resolve https://t.co/jtLM6nxlYt","@120692 Hi @AmazonHelp for attached transaction @120692 says transaction successful at merchant end, No refund processed A/c :__email__, pls resolve https://t.co/jtLM6nxlYt",2017-11-08T02:17:31Z,8,returns_refunds,long,returns_refunds,reviewed,
dev_00429,1910362,1910361,"@115828, got my #XboxOneX #ProjectScorpio edition today but the controller is defective and the analog stick gets stuck... can i get a replacement controller? https://t.co/U35CNjLfQT","@115828, got my #XboxOneX #ProjectScorpio edition today but the controller is defective and the analog stick gets stuck... can i get a replacement controller? https://t.co/U35CNjLfQT",2017-11-08T06:02:51Z,0,returns_refunds,long,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00430,2136267,2136269,@AmazonHelp Been following some specific advice by your CS team for the last 6 weeks to get a refund. Found it today you won’t issue it because I did exactly as you asked.,@AmazonHelp Been following some specific advice by your CS team for the last 6 weeks to get a refund. Found it today you won’t issue it because I did exactly as you asked.,2017-11-08T20:58:40Z,2,returns_refunds,long,returns_refunds,reviewed,high-risk language; escalation decision is separate
dev_00431,2387893,2387888,"@AmazonHelp Yes, I do have a kindle registered to my account and have done for many years...But why join me up to Kindle Unlimited without asking? I'm hoping for a refund...? Thank you","@AmazonHelp Yes, I do have a kindle registered to my account and have done for many years...But why join me up to Kindle Unlimited without asking? I'm hoping for a refund...? Thank you",2017-11-14T08:07:02Z,2,returns_refunds,long,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00432,2396291,2396291,@AmazonHelp 2 faulty kids fire tablets (identical charging issues). 4 replacement refurbed tablets have been sent (2 sets) and both have bricked with a 3e recovery menu.,@AmazonHelp 2 faulty kids fire tablets (identical charging issues). 4 replacement refurbed tablets have been sent (2 sets) and both have bricked with a 3e recovery menu.,2017-11-26T18:12:19Z,4,returns_refunds,long,returns_refunds,reviewed,multi-intent; primary outcome selected; high-risk language; escalation decision is separate
dev_00433,2475918,2475912,@AmazonHelp I want refund so I can buy something else guys.. at least in Amazon wallet? This is really rediculous guys. I will not buy electronic product from @115850,@AmazonHelp I want refund so I can buy something else guys.. at least in Amazon wallet? This is really rediculous guys. I will not buy electronic product from @115850,2017-11-15T14:03:49Z,2,returns_refunds,long,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00434,2600904,2471059,"@706762 @AmazonHelp @115850 @115821 If you don't have stock, don't sell or if you sell it make sure you proper take care about replacements. Don't make it a common practice, don't break your customer's trust. @118702 @133462 @4030","@706762 @AmazonHelp @115850 @115821 If you don't have stock, don't sell or if you sell it make sure you proper take care about replacements. Don't make it a common practice, don't break your customer's trust.

@118702 @133462 @4030",2017-11-15T11:12:39Z,1,returns_refunds,long,returns_refunds,reviewed,
dev_00435,2602168,2602169,"Purchased an Echo on Amazon India. Well sealed, looked brand new but when I tried to register my email ID and Cell No, through the App, I realised it had been used. Called the Pre-registered No and the individual confirmed he had returned the piece. Feel cheated. #amazonindia","Purchased an Echo on Amazon India. Well sealed, looked brand new but when I tried to register my email ID and Cell No, through the App, I realised it had been used. Called the Pre-registered No and the individual confirmed he had returned the piece. Feel cheated. #amazonindia",2017-11-17T09:27:59Z,0,returns_refunds,long,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00436,2768248,2768245,"@AmazonHelp dear #AmazonIn actually your courrier partner is too lazys. due to lazynes of your courrier last time changed status ""person not foud"" coz they are not visited in site.. so we reached there with document and return back my product.","@AmazonHelp dear #AmazonIn actually your courrier partner is too lazys. due to lazynes of your courrier last time changed status ""person not foud"" coz they are not visited in site.. so we reached there with document and return back my product.",2017-11-21T11:22:58Z,1,returns_refunds,long,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00437,2841860,2841861,"@115850 Was recharging my Airtel mobile number using Amazon Pay Balance (405-4894189-9128347).After recharging,I received an email stating recharge failed, amount refunded as Gift Card + Amazon Pay Balance.But I didn't receive the refunds. Please check the screenshots, Kaushik https://t.co/BUZTR1AEnY","@115850 Was recharging my Airtel mobile number using Amazon Pay Balance (405-4894189-9128347).After recharging,I received an email stating recharge failed, amount refunded as Gift Card + Amazon Pay Balance.But I didn't receive the refunds.
Please check the screenshots,
Kaushik https://t.co/BUZTR1AEnY",2017-11-27T16:45:44Z,0,returns_refunds,long,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00438,2856643,2856646,@AmazonHelp I’ve had £79 leave my account for Amazon Prime but I don’t have nor have I ever had Amazon Prime. Could you let me know whom it is I contact re a refund please? xxx,@AmazonHelp I’ve had £79 leave my account for Amazon Prime but I don’t have nor have I ever had Amazon Prime. Could you let me know whom it is I contact re a refund please? xxx,2017-11-27T21:07:54Z,0,returns_refunds,long,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00439,2983653,2983656,@121284 I am an Echo owner. I am extremely frustrated and would like to be contacted by some senior software person. Otherwise I am compelled to return the product. My Amazon account ID is __email__ it will also have my mobile number.,@121284  I am an Echo  owner. I am extremely frustrated and would like to be contacted by some senior software person. Otherwise I am compelled to return the product. My Amazon account ID is __email__ it will also have my mobile number.,2017-11-30T05:06:18Z,0,returns_refunds,long,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00440,58762,58763,#HearUsAmazon when an prime residential address is stated as address not found and sales are returned. Thats @115850 for sellers.,#HearUsAmazon when an prime residential address is stated as address not found and sales are returned. Thats @115850 for sellers.,2017-11-01T20:32:41Z,0,returns_refunds,medium,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00441,232159,222825,@115821 I want my money back you are a chor company @115821 @AmazonHelp,@115821 I want my money back you are a chor company @115821 @AmazonHelp,2017-10-05T10:56:14Z,3,returns_refunds,medium,returns_refunds,reviewed,
dev_00442,234764,234766,@AmazonHelp why i can't get refund of my headphone which is worth 8999. they are is no return only replace. Now i can't do anything.,@AmazonHelp why i can't get refund of my headphone which is worth 8999. they are is no return only replace. Now i can't do anything.,2017-08-16T05:00:16Z,0,returns_refunds,medium,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00443,248679,248682,@115850 I want my money back from Amazon pay .please help,@115850 I want my money back from Amazon pay .please help,2017-10-04T15:10:50Z,0,returns_refunds,medium,returns_refunds,reviewed,
dev_00444,332785,332785,@AmazonHelp Still My Money not return back from AMAZON even after 4 days. Vahiyat Service by @115850 @115821 @AmazonHelp,@AmazonHelp Still My Money not return back from AMAZON even after 4 days. Vahiyat Service by @115850 @115821 @AmazonHelp,2017-10-10T05:19:49Z,2,returns_refunds,medium,returns_refunds,reviewed,
dev_00445,333161,333154,@AmazonHelp You still haven't refunded the item cost. This matter has been going on for last 3 to weeks.,@AmazonHelp You still haven't refunded the item cost. This matter has been going on for last 3 to weeks.,2017-10-15T16:30:31Z,8,returns_refunds,medium,returns_refunds,reviewed,
dev_00446,394925,394924,@AmazonHelp do proceed with refund... useless #Prime....!,@AmazonHelp do proceed with refund... useless #Prime....!,2017-11-25T07:56:42Z,4,returns_refunds,medium,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00447,428989,429010,@AmazonHelp You understand don't teach me @115851 I'm clear with my stand 1) replacement 2) refund with compensation your idiot not understanding,@AmazonHelp You understand don't teach me @115851 I'm clear with my stand 1) replacement 2) refund with compensation your idiot not understanding,2017-10-11T03:53:51Z,24,returns_refunds,medium,returns_refunds,reviewed,
dev_00448,490560,490561,"@AmazonHelp It just gives a return option, not a replacement and it's leaking so am wary of posting it","@AmazonHelp It just gives a return option, not a replacement and it's leaking so am wary of posting it",2017-12-01T16:36:28Z,2,returns_refunds,medium,returns_refunds,reviewed,
dev_00449,675184,675183,@AmazonHelp @115850 plz return my money it 16k it's not small amount same on u @115850 business ko chalane ke liye @115850 esh tarah ker sakte ho ..,@AmazonHelp @115850  plz return my money it 16k it's not small amount same on u @115850 business ko chalane ke liye @115850  esh tarah ker sakte ho ..,2017-11-24T05:57:52Z,5,returns_refunds,medium,returns_refunds,reviewed,
dev_00450,693871,693868,"@AmazonHelp Ok then, we will just get the refund and take our business elsewhere","@AmazonHelp Ok then, we will just get the refund and take our business elsewhere",2017-11-23T15:36:58Z,6,returns_refunds,medium,returns_refunds,reviewed,
dev_00451,848179,848157,"@AmazonHelp I dont want to purchase anything and money comes from my bank account,hence money must return in my bank account only. Dont force forpurchas","@AmazonHelp I dont want to purchase anything and money comes from my bank account,hence money must return in my bank account only. Dont force forpurchas",2017-10-20T16:06:47Z,13,returns_refunds,medium,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00452,933286,933287,@115850 when wiil i get my refund????😡😡😡 https://t.co/j52OoUymY7,@115850 when wiil i get my refund????😡😡😡 https://t.co/j52OoUymY7,2017-10-21T12:20:35Z,0,returns_refunds,medium,returns_refunds,reviewed,
dev_00453,1085962,1085963,#AmazonIndia U should quit from India. Requested a return on 9 th Oct and till now it hasn't been initiated even after complaining U thrice,#AmazonIndia U should quit from India. Requested a return on 9 th Oct and till now it hasn't been initiated even after complaining U thrice,2017-10-23T17:57:40Z,0,returns_refunds,medium,returns_refunds,reviewed,
dev_00454,1253318,1253298,"@AmazonHelp they say we have processed the refund, now the price of the product gone up as there is no offer, I need my product not refund, also contd.","@AmazonHelp they say we have processed the refund, now the price of the product gone up as there is no offer, I need my product not refund, also contd.",2017-10-26T06:20:06Z,8,returns_refunds,medium,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00455,1261204,1261201,@AmazonHelp still not opend packet.bcoz amazn gav me optn to return by 11nov.if opend it n it didn't workd.it is eligible for return or not,@AmazonHelp still not opend packet.bcoz amazn gav me optn to return by 11nov.if opend it n it didn't workd.it is eligible for return or not,2017-10-27T13:52:00Z,12,returns_refunds,medium,returns_refunds,reviewed,
dev_00456,1271156,1271155,@115850 trying to return a product from past 3 days.. took leave and didn't plan anything as the Amazon person may come to collect it..,@115850 trying to return a product from past 3 days.. took leave and didn't plan anything as the Amazon person may come to collect it..,2017-10-17T12:01:30Z,0,returns_refunds,medium,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00457,1446372,1446370,@AmazonHelp Yes! I've asked for a return/replacement. Would be delighted if it could be replaced with a fresh piece.,@AmazonHelp Yes! I've asked for a return/replacement. Would be delighted if it could be replaced with a fresh piece.,2017-11-02T16:14:17Z,2,returns_refunds,medium,returns_refunds,reviewed,
dev_00458,2599767,2599764,@130737 @AmazonHelp Amazon team said wait 5 days after5 days they said we won't refund you amount,@130737 @AmazonHelp Amazon team said wait 5 days after5 days they said we won't refund you amount,2017-11-17T07:31:38Z,5,returns_refunds,medium,returns_refunds,reviewed,
dev_00459,2977355,2977355,"@AmazonHelp I mean my party is in 4 hours, if it’s not here I just need a refund. Don’t need a monkey costume any time but tonight lol","@AmazonHelp I mean my party is in 4 hours, if it’s not here I just need a refund. Don’t need a monkey costume any time but tonight lol",2017-10-31T22:00:16Z,10,returns_refunds,medium,returns_refunds,reviewed,
dev_00460,422036,422037,@115850 hey where is my refund??,@115850 hey where is my refund??,2017-10-10T08:57:33Z,0,returns_refunds,short,returns_refunds,reviewed,
dev_00461,440380,440374,@AmazonHelp Pl innitiate the return,@AmazonHelp Pl innitiate the return,2017-10-25T17:32:32Z,3,returns_refunds,short,returns_refunds,reviewed,
dev_00462,678333,678331,@AmazonHelp Just a refund. No food :(,@AmazonHelp Just a refund. No food :(,2017-11-26T20:42:52Z,2,returns_refunds,short,returns_refunds,reviewed,
dev_00463,680374,680372,@AmazonHelp Return product,@AmazonHelp Return product,2017-11-25T07:43:06Z,2,returns_refunds,short,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00464,714766,714763,@AmazonHelp I want my money back,@AmazonHelp I want my money back,2017-10-11T01:35:32Z,5,returns_refunds,short,returns_refunds,reviewed,
dev_00465,741636,740931,@AmazonHelp I want to return it....,@AmazonHelp I want to return it....,2017-10-11T13:59:33Z,3,returns_refunds,short,returns_refunds,reviewed,
dev_00466,814321,814324,@AmazonHelp will it be refunded??,@AmazonHelp will it be refunded??,2017-10-21T03:50:55Z,17,returns_refunds,short,returns_refunds,reviewed,
dev_00467,887813,887810,@115821 where my refund,@115821 where my refund,2017-10-20T23:24:54Z,0,returns_refunds,short,returns_refunds,reviewed,
dev_00468,993177,993175,@AmazonHelp GIVE MY MONEY BACK,@AmazonHelp GIVE MY MONEY BACK,2017-10-22T15:52:07Z,2,returns_refunds,short,returns_refunds,reviewed,
dev_00469,1066732,1066726,@AmazonHelp Refund or replace,@AmazonHelp Refund or replace,2017-10-23T15:07:29Z,5,returns_refunds,short,returns_refunds,reviewed,
dev_00470,1101739,1101735,@AmazonHelp Replacement*^,@AmazonHelp Replacement*^,2017-10-15T07:52:18Z,5,returns_refunds,short,returns_refunds,reviewed,
dev_00471,1207300,1207298,@115821 my refund,@115821 my refund,2017-10-25T09:24:21Z,0,returns_refunds,short,returns_refunds,reviewed,
dev_00472,1373198,1373197,"@115821 Where’s my $1,822.14 refund?","@115821 Where’s my $1,822.14 refund?",2017-10-28T00:19:11Z,0,returns_refunds,short,returns_refunds,reviewed,
dev_00473,1400586,1400587,@115830 @AmazonHelp A want ma money back,@115830 @AmazonHelp A want ma money back,2017-10-28T17:10:27Z,1,returns_refunds,short,returns_refunds,reviewed,
dev_00474,1488797,1488786,@AmazonHelp has refund been initiated?,@AmazonHelp has refund been initiated?,2017-11-03T11:42:23Z,13,returns_refunds,short,returns_refunds,reviewed,
dev_00475,1598692,1598688,@AmazonHelp Refund has now been offered,@AmazonHelp Refund has now been offered,2017-10-17T10:39:10Z,2,returns_refunds,short,returns_refunds,reviewed,
dev_00476,2512876,2512875,@AmazonHelp Refund my remaing money...,@AmazonHelp Refund my remaing money...,2017-10-31T06:21:44Z,40,returns_refunds,short,returns_refunds,reviewed,
dev_00477,2664071,2378646,@AmazonHelp I want a full refund,@AmazonHelp I want a full refund,2017-10-30T07:16:37Z,129,returns_refunds,short,returns_refunds,reviewed,
dev_00478,2759020,2759019,@AmazonHelp What is replacement policy,@AmazonHelp What is replacement policy,2017-11-21T07:20:48Z,8,returns_refunds,short,returns_refunds,reviewed,
dev_00479,2883438,2883439,@115850 you need 15 days for refund ???,@115850 you need 15 days for refund ???,2017-11-28T10:10:47Z,0,returns_refunds,short,returns_refunds,reviewed,
dev_00480,134883,134880,"@AmazonHelp I did try it.. however I don't see an option to talk to the representative.. The issue that I have is not listed also.. even if I select others, it's still not getting directed to any customer care executive","@AmazonHelp I did try it.. however I don't see an option to talk to the  representative.. The issue that I have is not listed also.. even if I select others, it's still not getting directed to any customer care executive",2017-11-24T09:58:40Z,2,seller_or_customer_service,long,seller_or_customer_service,reviewed,high-risk language; escalation decision is separate
dev_00481,142078,137092,@146396 @AmazonHelp Yes me.. Amazon are just getting worse. Their customer service were supposed to get back to me 3 weeks ago about a complaint and ive heard nothing. Shocking service,@146396 @AmazonHelp Yes me.. Amazon are just getting worse. Their customer service were supposed to get back to me 3 weeks ago about a complaint and ive heard nothing. Shocking service,2017-11-24T12:20:05Z,2,seller_or_customer_service,long,seller_or_customer_service,reviewed,
dev_00482,240585,240560,@AmazonHelp @115850 @115821 As per your mail I can file an A to Z claim. But as per your customer service executives I can't. @AmazonHelp @115850 #amazonsucks https://t.co/DWsNfFsbdc,@AmazonHelp @115850 @115821 As per your mail I can file an A to Z claim. But as per your customer service executives I can't. @AmazonHelp @115850 #amazonsucks https://t.co/DWsNfFsbdc,2017-10-15T16:13:22Z,13,seller_or_customer_service,long,seller_or_customer_service,reviewed,
dev_00483,472355,472353,@AmazonHelp Halli hallo ihr Schnuckelmäuse 👋 Der zweite Zustellversuch hatte dann geklappt nachdem ich meinen Wunschnachbarn eingetragen hatte 👍 Wünsch euch 1 schön 1. Dezember &amp; DAMKE für euern Support 🎄❤🎅,"@AmazonHelp Halli hallo ihr Schnuckelmäuse 👋 
Der zweite Zustellversuch hatte dann geklappt nachdem ich meinen Wunschnachbarn eingetragen hatte 👍 
Wünsch euch 1 schön 1. Dezember &amp; DAMKE für euern Support 🎄❤🎅",2017-12-01T09:28:52Z,5,seller_or_customer_service,long,seller_or_customer_service,reviewed,non-English or multilingual text
dev_00484,534124,534148,"@AmazonHelp I've used the form and sent my info. I cannot believe I have more access to the people in your own company than you do. What is the point of a help line if you can't actually access ""Amazon support""?","@AmazonHelp I've used the form and sent my info. I cannot believe I have more access to the people in your own company than you do. What is the point of a help line if you can't actually access ""Amazon support""?",2017-12-02T12:12:27Z,16,seller_or_customer_service,long,account_access,reviewed,multi-intent; primary outcome selected
dev_00485,535015,534983,"@AmazonHelp As mentioned earlier i have filled the form. I got call from customer care but it is of no use. If you cannot help from social media, then how do u justify the presence of @AmazonHelp on social media ?","@AmazonHelp As mentioned earlier i have filled the form. I got call from customer care but it is of no use. If you cannot help from social media, then how do u justify the presence of @AmazonHelp  on social media ?",2017-12-02T14:01:52Z,13,seller_or_customer_service,long,seller_or_customer_service,reviewed,
dev_00486,551821,551821,@AmazonHelp Right I have just finished on the phone to one of your customer service advisors. Not sure why I should have to go through the hassle of having to send back an item to get a new item.,@AmazonHelp Right I have just finished on the phone to one of your customer service advisors. Not sure why I should have to go through the hassle of having to send back an item to get a new item.,2017-12-02T20:18:31Z,4,seller_or_customer_service,long,product_or_listing,reviewed,multi-intent; primary outcome selected
dev_00487,582661,582660,"Oh @115821 why did I forsake thee? @Walmart has crushed my soul with their utter lack of customer service. NEVER AGAIN YOU RETAIL DEVIL!! Amazon, my love, please forgive me. https://t.co/6YwDScXf5o","Oh @115821 why did I forsake thee? @Walmart has crushed my soul with their utter lack of customer service. NEVER AGAIN YOU RETAIL DEVIL!!

Amazon, my love, please forgive me. https://t.co/6YwDScXf5o",2017-12-03T13:21:12Z,0,seller_or_customer_service,long,seller_or_customer_service,reviewed,
dev_00488,954901,954891,"@AmazonHelp I honestly think your customer service is on a par with @868 and @118101 for being the worst in the UK. Congratulations for making my wife waste 2 days off work , and me 3 hours so far tonight on the phone. I have spent £350 and received a car tow rope","@AmazonHelp I honestly think your customer service is on a par with @868 and @118101 for being the worst in the UK. Congratulations for making my wife waste 2 days off work , and me 3 hours so far tonight on the phone. I have spent £350 and received a car tow rope",2017-11-10T22:47:05Z,6,seller_or_customer_service,long,product_or_listing,reviewed,multi-intent; primary outcome selected
dev_00489,1223603,1223598,@AmazonHelp All of you say that! But sorry to say.....I have been at the end of an apouling customer service! Plz lemme know where I can explain this in writing..,"@AmazonHelp All of you say that!
But sorry to say.....I have been at the end of an apouling customer service!
Plz lemme know where I can explain this in writing..",2017-11-16T19:40:38Z,3,seller_or_customer_service,long,seller_or_customer_service,reviewed,
dev_00490,1394475,919410,@AmazonHelp I am surely going to raise a complaint in consumer court. You Ruined my Diwali. This is how you solve issue?by running from it. https://t.co/ZEovdRVhzQ,@AmazonHelp I am surely going to raise a complaint in consumer court. You Ruined my Diwali. This is how you solve issue?by running from it. https://t.co/ZEovdRVhzQ,2017-10-20T02:15:01Z,27,seller_or_customer_service,long,seller_or_customer_service,reviewed,high-risk language; escalation decision is separate
dev_00491,1614207,1614207,"@AmazonHelp You have a very appealing offer for me, better than @50794 thanks to you offering more content with french audio (for kids stuff). Only thing is this chromecast support.","@AmazonHelp You have a very appealing offer for me, better than @50794 thanks to you offering more content with french audio (for kids stuff). Only thing is this chromecast support.",2017-11-05T13:17:22Z,3,seller_or_customer_service,long,seller_or_customer_service,reviewed,
dev_00492,2117608,2117612,@AmazonHelp Last time I said 'never again' gave you another chance. Rubbish. Other providers do so much better with customer service too. Hopeless. https://t.co/TqBijuYqO7,@AmazonHelp Last time I said 'never again' gave you another chance.  Rubbish. Other providers do so much better with customer service too. Hopeless. https://t.co/TqBijuYqO7,2017-10-19T07:26:19Z,9,seller_or_customer_service,long,seller_or_customer_service,reviewed,
dev_00493,2318207,2318208,@132789 @122424 is so unresponsive in their support that they could not solve a problem in months same is the case with @AmazonHelp. both colluded to cheat customer. both of them are equally unresponsive. @115851.,"@132789 @122424 is so unresponsive in their support that they could not solve a problem in months
same is the case with @AmazonHelp. both colluded to cheat customer. both of them are equally unresponsive. @115851.",2017-11-13T10:04:55Z,0,seller_or_customer_service,long,seller_or_customer_service,reviewed,
dev_00494,2440748,2440747,"@AmazonHelp No further instructions, I was given promo credit and the promise that it won't happen again. And of course, it did... I was told they put the complaint through as a top priority but I will not hear a reply as it's 'internally managed'.","@AmazonHelp No further instructions, I was given promo credit and the promise that it won't happen again. And of course, it did... I was told they put the complaint through as a top priority but I will not hear a reply as it's 'internally managed'.",2017-11-15T23:31:53Z,4,seller_or_customer_service,long,seller_or_customer_service,reviewed,
dev_00495,2528777,2528775,"@AmazonHelp Und sowohl vorgestern als auch gestern würde mit jeweils 2 mal vom Support gesagt, das der Artikel am jeweiligen Tag noch Versand werden sollte. Bisher ist nichts passiert","@AmazonHelp Und sowohl vorgestern als auch gestern würde mit jeweils 2 mal vom Support gesagt, das der Artikel am jeweiligen Tag noch Versand werden sollte. Bisher ist nichts passiert",2017-11-16T06:16:18Z,5,seller_or_customer_service,long,seller_or_customer_service,reviewed,non-English or multilingual text
dev_00496,2761705,2761705,"@AmazonHelp Aramex is the carrier. It was supposed to arrive by the 17th, though your customer care says I should ignore that and the real date is the 22nd. So why did I get a mail asking for feedback on the 18th. Anyway, it's not arriving before the 22nd either.","@AmazonHelp Aramex is the carrier. It was supposed to arrive by the 17th, though your customer care says I should ignore that and the real date is the 22nd. So why did I get a mail asking for feedback on the 18th. Anyway, it's not arriving before the 22nd either.",2017-11-21T06:55:00Z,2,seller_or_customer_service,long,delivery_tracking,reviewed,multi-intent; primary outcome selected
dev_00497,2768972,2768973,@115851 @115850 I’m very upset with customer care talk free hot line can’t it always reject me when I try to call them I have some issue to resolve immediately whom I contact You should try to call CC no they will also reject you,"@115851 @115850 
I’m very upset with customer care talk free hot line can’t it always reject me when I try to call them I have some issue to resolve immediately whom I contact 
You should try to call CC no they will also reject you",2017-11-21T12:17:03Z,0,seller_or_customer_service,long,seller_or_customer_service,reviewed,high-risk language; escalation decision is separate
