conversation_id,customer_tweet_id,customer_message,company_tweet_id,company_response,timestamp,brand
746734,746735,@AmazonHelp YOU HAVE PROVED THAT ONE DELIVERY BOY IS MORE IMPORTANT TO YOU THAN CUSTOMER. YOUR ONE DELIVERY BOY LIES CLEARLY VISIBLY AND,746734,@298514 Sorry about that. Kindly report it here:https://t.co/vlvfJr4nN9 and we'll get this sorted for you. ^PB,2017-10-11T16:58:00Z,AmazonHelp
746748,746749,"Eh niente #Amazonprime mi sta un po' sfuggendo di mano devo dire, rimarrò povera prima o poii",746748,"@298515 Allora passa da qui: https://t.co/e465SwM4ba, così magari ti facciamo risparmiare qualcosina! 😄 ^EA",2017-10-11T16:56:33Z,AmazonHelp
746780,746781,@AmazonHelp @115850 how do I send my my Amazon pay balance to my bank account?,746779,@191968 We don't have the transfer feature available currently. For more info: https://t.co/jTRDpqC6sp. ^HD,2017-10-11T16:51:32Z,AmazonHelp
746800,746792,@298524 Korrigiere: #amazonvideo ist seit 5 TAGEN DOWN!! #amazonhelp Gehts noch? 😡😡😡,746790,@194202 Melde dich bitte mal über folgenden Link: https://t.co/MBAcWSvzBH Die Kollegen prüfen das. ^MS,2017-10-11T16:50:40Z,AmazonHelp
746800,746791,"@AmazonHelp Chaos pur, seids ma net bös. Euer Fehler und ich muss jetzt an meinem TV herumhantieren? Scherz, oder?",746793,@194202 Wie bist du denn mit unseren Kollegen verblieben? ^SK,2017-10-11T17:19:56Z,AmazonHelp
746800,746794,@AmazonHelp Ein Techniker kümmert sich hoffentlich heute noch drum und ich krieg eine Email. #videofehler seit 5 Tagen „off“ von Prime. 😕,746795,"@194202 Hast du schon versucht, unsere Kollegen telefonisch zu kontaktieren? ^SK",2017-10-11T17:27:47Z,AmazonHelp
746800,746796,"@AmazonHelp Ja. Die Dane meinte, ich soll meine App deinstallieren. Das geht aber beim LG nicht.",746797,@194202 Wurde noch ein Plan B erwähnt? ^SK,2017-10-11T17:35:00Z,AmazonHelp
746800,746798,@AmazonHelp NEIN! 👎🏻,746799,@194202 Melde dich mal direkt bei uns im Amazon.de Social Media Team: https://t.co/br7bhrlJn8 ^SK,2017-10-11T17:51:00Z,AmazonHelp
74688,74685,"@115850 no delivery after 7 days of fake promises.. this is not what is expected from a brand that is ""Trusted By Crores ofIndians"" https://t.co/1uAiBMCTVs",74683,@132725 That's not cool; I'm so sorry to learn about the delay with the delivery. We never want you to experience this. Allow us to sort this for you by sharing your details here: https://t.co/GIJyeYqKE0. We'll check and reach out to you with an update. ^VN,2017-11-30T11:14:32Z,AmazonHelp
74688,74684,@AmazonHelp The item is being returned undelivered by the courier,74686,"@132725 As the package is returned to the seller, we wouldn't be able to reinstate the order. Kindly place a new order. Further, I've forwarded your feedback internally and we'll ensure this won't be repeated. ^SY",2017-11-30T11:53:31Z,AmazonHelp
74688,74687,@AmazonHelp Everyone said the same thing. Useless customer service,74688,@132725 We would make sure that your comments are closely reviewed. Further we will ensure that such instances doesn't reoccur in the future. ^MD,2017-11-30T13:16:00Z,AmazonHelp
74746,74747,"@116928 Llevo años comprando productos en vuestra plataforma y quitando algún retraso todo ha ido bien, sin embargo este mes os habéis coronado... Retraso de 2 semanas y encima productos ""reacondicionado"" cuando los compré nuevos. https://t.co/LgO8OaOd6n",74745,@132729 ¡Hola Nacho! Lamento el inconveniente. En este caso necesitamos saber si ¿el producto llego en buen estado? y si ¿Fue comprado directamente con nosotros o con un vendedor externo? ^NP,2017-11-30T11:10:32Z,AmazonHelp
747688,747689,Why lie got SMS at 652pm but nobody came no delivery was even attempted @AmazonHelp @115850. Its an individual house no community building https://t.co/ggLjQC4xPY,747688,@174682 Sorry about the delivery trouble. Please report this to our support team here: https://t.co/vlvfJr4nN9. ^HA,2017-10-11T17:11:00Z,AmazonHelp
74771,74770,"@120533 c’est ça votre emballage cadeau à 2,99€ ? Vous avez régressé sérieux 3€ pour un truc que je vais devoir refaire parce qu’il est moche et transparent, c’est du papier carton pour chaussures vous déconnez !!!?! https://t.co/igr56f7y4U",74768,"@132735 Bonjour, je suis désolé pour cela 😔 Sachez que vous pouvez soumettre une évaluation sur l'emballage via le lien suivant : https://t.co/yPgAjacwyh Vous pouvez aussi le signaler à notre SAV via : https://t.co/hgIrz98cdI",2017-11-30T11:04:27Z,AmazonHelp
74771,74769,@AmazonHelp Et une vrai solution vous avez pas ?,74771,@132735 Une solution vous sera proposée au niveau de votre SAV. Vous pouvez les contacter en cliquant sur le lien fourni par mon collègue. ^MD,2017-12-01T15:17:00Z,AmazonHelp
74772,74757,"Dear @115821 : Your ""Amazon Logistics"" delivery system is the worst. Yet another one of my packages failed to be delivered within two-day window of Prime. I'm not paying to have some incompetent uber-esque amateur delivery service. Not renewing my Prime until things change.",74759,"@132731 I'm very sorry that your package was late, Eric. If you are consistently having issues with the same carrier, you can request that the carrier be deprioritized. Then that carrier won't be used for you except in rare cases. (1/2)",2017-11-30T11:04:27Z,AmazonHelp
74772,74757,"Dear @115821 : Your ""Amazon Logistics"" delivery system is the worst. Yet another one of my packages failed to be delivered within two-day window of Prime. I'm not paying to have some incompetent uber-esque amateur delivery service. Not renewing my Prime until things change.",74758,@132731 I realize that late packages are frustrating. This is our busiest time of year and unfortunately that slows everything down a bit. Were you able to reach out to us regarding your most recent late package? ^SP (2/2),2017-11-30T11:07:36Z,AmazonHelp
74772,74756,"@115821 I mean, look at this freaking update I received. This basically says, ""We have no idea where your **** is but hey wait another three days and maybe we'll help you out."" Ridiculous. So unprofessional. Bring back Fedex deliveries. https://t.co/j2AOJg4NQ6",74753,"@132731 Apologies for the delay. Has the tracking been updated? If so, what does it show.^CN",2017-11-30T11:09:00Z,AmazonHelp
747721,747722,"@AmazonHelp If an order gets cancelled, how long until money from my bank gets put back in?",747721,"@216725 I'd be happy to help with this, Elliott! You can find helpful info about authorisations here: https://t.co/iTdybWojug. ^SD",2017-10-11T17:09:00Z,AmazonHelp
74773,74774,魔法使いの嫁もメイドインアビスもAmazon prime会員で追加料金なしにサクサク見れる…やばい…,74773,@132736 こんばんは、Amazonです。プライム・ビデオ、お楽しみいただけたら幸いです😊✨ サクサク見ちゃってくださいね～🎵 RI,2017-11-30T11:04:27Z,AmazonHelp
747735,747734,I’m getting little impatient with you @115821 I ordered my Xbox 1 on Sept. 24th. It’s Oct. 11th &amp; it STILL hasn’t arrived. 😒 https://t.co/7Rve6cPpbk,747732,@298746 On no! We'd like to help in any way we can. What does the latest tracking show here: https://t.co/Y5jpI9gRhE ^NM,2017-10-11T17:04:00Z,AmazonHelp
747735,747733,@AmazonHelp It’s been shipped. The tracking has “been on the way” for 17 days. It’s 8 days behind the latest estimated delivery date.,747735,@298746 I'm so sorry! Can you confirm if this item was fulfilled by Amazon or one of our sellers?: https://t.co/Y5jpI9gRhE. ^SD,2017-10-11T17:35:32Z,AmazonHelp
747743,747744,Amazon Logistics are utter wank,747743,@176367 We're here to help! Could you please elaborate? Are you seeing issues with a current order? Let us know! ^KN,2017-10-11T17:00:49Z,AmazonHelp
74798,74802,What was the point of PRE-ORDERING the book if I can't get it on release day? D:&lt; @115830 https://t.co/lN2VAATpHu,74801,"@132740 Hi, sorry to see that. What delivery date was confirmed in the order confirmation email? ^JJ",2017-11-22T11:58:00Z,AmazonHelp
74798,74800,"@AmazonHelp No specific date. It just amazes me that I order in advance, but people on a whim can go to a shop and get it before me. https://t.co/jx1hS2Pr3V",74799,"@132740 I definitely understand your frustration! We're excited about it, too! Was your order eligible for release day delivery? You can find more information about release day delivery here: https://t.co/jDca6cwMAr ^TK",2017-11-22T13:04:59Z,AmazonHelp
74798,74795,@AmazonHelp All my order history is gone. It's been like this since my Prime expired and now I don't know if I have to re-order. Help? https://t.co/zxCIiZFcSc,74793,"@132740 Hi, are you using the app or browser? Have you tried using a different browser or device? ^JC.",2017-11-30T11:02:30Z,AmazonHelp
74798,74794,"@AmazonHelp Hmm, very strange. It seems to work on another browser. Any idea how to fix this bug?",74796,"@132740 I'm glad you're able to locate your orders! As for your browser, here's a list of our supported browsers: https://t.co/HC42nQRFPl ^TK",2017-11-30T12:12:31Z,AmazonHelp
74798,74797,"@AmazonHelp I am using Firefox, but it still fails to display the orders.",74798,@132740 That's odd! Have you tried clearing the cache and removing cookies? -RD,2017-11-30T13:23:00Z,AmazonHelp
74809,74808,Chere @132743 je viens de t'envoyer une réclamation pour un colis ouvert pendant qu'il était sous ta responsabilité. Le margoulin n'a heureusement pas trouvé le contenu a son goût. Je transmet dans la foulée a @2600 qui doit également se lasser de ce piètre service.,74806,"@132742 Bonjour, je suis sincèrement désolé par rapport à cela. Veuillez le signaler à notre SAV via le lien suivant : https://t.co/hgIrz98cdI",2017-11-30T11:00:01Z,AmazonHelp
74809,74807,@AmazonHelp C'est fait merci. Je sais que je peux compter sur Amazon pour régler les problèmes en SAV mais je commence en avoir marre de cumuler les problèmes de livraisons tous transporteurs confondus.,74809,"@132742 Je vous comprends parfaitement, merci de nous tenir informé de la situation s'il vous plaît, nous restons à votre disposition en cas de besoin. ^SA",2017-11-30T11:43:00Z,AmazonHelp
748701,748706,@AmazonHelp Already customer service has taken a lot closer look 6 times..if you ppl cant deliver you shud nt sell a dream...#falseassurances,748705,@298518 We've received your details and working on this for you. We'll be sure to reach out to you soon with an update. ^VN,2017-10-11T17:16:00Z,AmazonHelp
748701,748696,@AmazonHelp Updat wont hlp...delivery will..pls deliver by morning 10 to avoid one more day loss..my product is an exchange one..which makes me handicap,748694,@298518 I understand your concern. We'll be sure to sort this soon for you. ^VN,2017-10-11T17:26:54Z,AmazonHelp
748701,748695,@AmazonHelp Again an assurance soon is never defined unfortunately..i want the delivery in morning..else i will have to post this on fb and other sites,748697,"@298518 I understand waiting could be tiresome but rest assured, the concerned team is working on a resolution for you. ^CA",2017-10-11T18:00:39Z,AmazonHelp
748701,748698,@AmazonHelp Ur emails says to wait fr more 24-48 hrs..i assure if i wait that much it will go on all the social media.,748699,@298518 We're working on your issue and we'll ensure the issue is resolved at the earliest. Appreciate your understanding. ^SQ,2017-10-12T01:32:31Z,AmazonHelp
748701,748700,@AmazonHelp Still not received i wanted it in the morning. No words to describe how frustating this has been.,748702,@298518 Apologies for the delay. Be assured that we are working on it and we'll get back to you at the earliest. ^SC,2017-10-12T06:30:28Z,AmazonHelp
748701,748703,@AmazonHelp Your apologies will not reduce the loss i m facing on a daily basis,748704,@298518 The details are already escalated to our team and we'll reach out to you soon with an update. ^GK,2017-10-12T07:44:51Z,AmazonHelp
748729,748730,"@AmazonHelp my son's fire tab stopped charging after a few months. He didn't tell me, just stopped using it. Can I look into possible repair",748729,@298987 I'm sorry for the trouble with your Kindle Fire! We'd like to look into options with you here: https://t.co/JzP7hlA23B ^TG,2017-10-11T17:25:00Z,AmazonHelp
748732,748733,@115821 ARE YOU working on fixing my app or do I have to suffer without you for an entire day? 😭😭😭,748731,"@298988 So that we can assist in the best possible way, can you tell us more about what's happening w/o sharing acct information? ^KN",2017-10-11T17:24:34Z,AmazonHelp
749686,749685,"@115821 prime queda anulado cuando @80 es el encargado de tu entrega, que malos! No aciertan ni un pedido...”en reparto” ja ja ja!",749682,"@299199 Hola, lamento cualquier inconveniente, ¿Podrías informarme si tienes algún pedido pendiente de entrega? ^AZ",2017-10-11T17:43:58Z,AmazonHelp
749686,749684,"@AmazonHelp Ya no,he tenido que buscar al repartidor (que no tiene culpa de nada) el fallo de siempre es falta de infraestructura de @80 (ni oficinas)",749686,@299199 Lamento esta experiencia. Recuerda que puedes reportar cualquier incidente con Servicio al Cliente. ^VL,2017-10-11T17:50:00Z,AmazonHelp
749731,749732,Cutting it a bit close aren't you @115830 with the WWE 2K18 Deluxe Edition preorders not being dispatched today considering they should be https://t.co/wCC2QejIP5,749731,@299209 Sorry about this! Parcels can be dispatched and delivered on the same day. Let us know if you don't receive it by 21:00! ^AD,2017-10-11T17:32:00Z,AmazonHelp
749742,749743,.@AmazonHelp help,749741,@299213 We'd love to help out in any way we can! Can you tell us what's going on? ^AL,2017-10-11T17:30:43Z,AmazonHelp
749746,749747,@120533 pire expérience possible avec le support amazonFR... une honte,749746,"@299214 Bonsoir, que s'est-il passé s'il vous plaît? Pouvez-vous nous fournir plus de détails? ^SA",2017-10-11T17:29:32Z,AmazonHelp
751260,751261,@115850 Echo Dot in India doesn't have any India specific apps? Even for traffic it's not taking India address (1/3),751260,@299563 Kindly connect with our support team here: https://t.co/HQhpS2qeEd. We'll look into this and assist you. ^PS,2017-11-05T03:24:26Z,AmazonHelp
751697,751698,¿Por qué trabajará @116928 con @80 ? 2 días en reparto y sin entrega. ¿Para eso contratamos el servicio premium? Nadie da una solución.,751697,"@299660 Lamento este inconveniente, Miriam, ¿Has entrado en contacto con el transportista para verificar lo sucedido? ^AZ",2017-10-11T17:56:29Z,AmazonHelp
751705,751707,"@115821 911 placed an VIP order for 12 EchoDots on 10/6 that was supposed to be delivered on 10/7, STILL NOT HERE! HELP!",751706,"@299661 Hey, Tanisha! I'm sorry the Echo Dots haven't arrived. Have you received any emails or tracking updates showing any delay? ^AJ",2017-10-11T15:06:28Z,AmazonHelp
751705,751701,"@AmazonHelp I have delivery notes that are being ignored and this is day 3 of driver not following instructions, just leaving as undeliverable",751699,"@299661 Oh no! Could you confirm for us who the carrier is? We would love to help out, just let us know! ^SA",2017-10-11T17:56:00Z,AmazonHelp
751705,751700,"@AmazonHelp The carrier is Amazon Logistics and I've called a few times, no one can reach the driver. I need to reach the driver",751702,@299661 Thanks for confirming that with us! Please give us your details so we can look further into this: https://t.co/ymBot15SQ5 ^KJ,2017-10-11T18:31:27Z,AmazonHelp
751705,751703,@AmazonHelp I have contacted customer service and amazon logistics and I still have not been able to get anyone to reach the driver.,751704,"@299661 Providing your information at the link above, will allow our team to personally escalate this issue for you. ^VS",2017-10-11T19:16:00Z,AmazonHelp
752347,752348,@115850 @10686 @1560 @4031 @116589 can Amazon block a customer for support for demanding Justice https://t.co/AjkqwFJBK7,752347,"@297212 That's unusual. Kindly connect with us via email, we'll check this for you. ^SG",2017-10-11T14:29:12Z,AmazonHelp
752359,752362,"@115830 your two step verification emails never arrive, so I can't get to my account.",752361,"@299816 Hey Adam, have you checked your junk/spam folders to make sure it's not catching the e-mails? ^MJ",2017-10-11T14:15:00Z,AmazonHelp
752359,752360,"@AmazonHelp I have, it isn't. :(",752359,"@299816 Oh, okay! We'd love to help you out then! Please call us using the link here: https://t.co/zYVX1Qi29G ^MH",2017-10-11T14:26:51Z,AmazonHelp
752366,752367,"@115850 I'm not getting any verification code on my email,as I have changed my phone.. I'm unable to sign in.what can I do??",752366,@299817 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,2017-10-11T14:23:27Z,AmazonHelp
752373,752372,"Echt jetzt, @124285 @116316??? https://t.co/gFhgli3pY6",752370,@299819 Da wurde die Sendung wohl durch was Schweres eingedrückt. Ist denn alles heil geblieben? ^KM,2017-10-11T14:22:34Z,AmazonHelp
752373,752371,"@AmazonHelp Oberflächlich schon, den Receiver habe ich noch nicht ausgepackt.",752373,"@299819 Dann drück ich die Daumen, dass er ok ist! Bitte melde das in jedem Falle unserem Kundenservice: https://t.co/ohyvGrpvrY ^VM",2017-10-11T14:35:00Z,AmazonHelp
752379,752380,@AmazonHelp hello i just received this email its look my amzon account hacked i hope can i get my account back https://t.co/ibiaTQlrbK,752379,"@299822 That's strange, Sam. Please report this to our accounts team here: https://t.co/QS2bTd0snB and we will assist you. ^NK",2017-10-11T14:21:03Z,AmazonHelp
752392,752388,Muy muy lamentable @80 y @116928 vuestro trato recibido respecto al pedido nº 407-1935699-3501139,752389,"@299824 2/2 que indicas, ¿podrías comentarnos más sobre lo que ha ocurrido sin publicar detalles de tu cuenta? ^DA",2017-10-11T14:20:32Z,AmazonHelp
752392,752388,Muy muy lamentable @80 y @116928 vuestro trato recibido respecto al pedido nº 407-1935699-3501139,752387,"@299824 Hola, recuerda que este es un medio público y no es recomendable compartir datos como número del pedido. Respecto a lo 1/2",2017-10-11T14:20:33Z,AmazonHelp
752411,752410,"@173744 Hi, I just tried to email over my proof of being a student and the email came straight back",752408,@299829 Do you follow these steps to verify your Prime Student account? https://t.co/LKBzyNWaHl We'd like to help! ^ZW,2017-10-11T14:15:35Z,AmazonHelp
752411,752409,@AmazonHelp This came up so I emailed the email address on the website to send proof and that is what failed to send https://t.co/bWem9XFFQm,752411,"@299829 Ahhh, I see. Definitely interesting! What happened when you clicked the ""Click here"" hyperlink? ^SA",2017-10-11T15:07:16Z,AmazonHelp
752874,752875,@115850 pantry products are not available for my pincode.. why??,752874,"@299940 Anup, not all items are eligible for delivery to all delivery pin codes due to certain courier restrictions. ^MS",2017-10-11T14:44:07Z,AmazonHelp
752908,752909,@117804 Lindão!,752907,"@299949 Demais, Eduardo 😉 Vai comprar esse novo Kindle? ^LG",2017-10-11T14:40:28Z,AmazonHelp
753482,753483,absolutely infuriating experience with @115821 No regard for customer.,753482,"@300088 We're following up on your concern, here: https://t.co/OfxfNF9gJm. ^YP",2017-10-11T14:53:44Z,AmazonHelp
753516,753515,@115830 so your courier thought it was ok to leave my parcel in with my manky garden rubbish? https://t.co/URpAKbK4if,753513,"@300092 We'd like to get your feedback over to our transportation team, please reach us directly here:https://t.co/JzP7hlA23B ^NC",2017-10-11T14:47:38Z,AmazonHelp
753516,753514,@AmazonHelp Your swift response to my complaint is much appreciated. Thank you.,753516,@300092 You're welcome.^CD,2017-10-12T07:33:00Z,AmazonHelp
753518,753519,"To @AmazonHelp, Fresh order arrv'd with dry ice floating around that look like ice packs. Burned me. Lucky my kids weren't unpacking today.",753517,@300093 Oh no! I'd like a member of my team to look into this with you. Please give more details here: https://t.co/TjaB8qk71w ^VB,2017-10-11T14:47:33Z,AmazonHelp
754090,754088,@115821 when I ordered on sep 23 this was in stock. But now the delivery date remains pending. Please clarify what is going on. https://t.co/3hZ2eb7ZI2,754086,@300245 Hi Emiel- We wouldn't have access to your order from here. Some items require longer in the dispatch process. ^NV,2017-10-04T05:56:00Z,AmazonHelp
754090,754087,"@AmazonHelp Close to 2 weeks, and still pending, for an item that was in stock when I ordered it? Sorry but you have to do better. When will it ship?",754089,"@300245 Hi Emiel. Once we have more info regarding stock, the website will be updated and you'll also be notified via email. ^TP",2017-10-04T06:05:37Z,AmazonHelp
754106,754107,@AmazonHelp is this much paper really needed every time?! It's not even fragile. Think about the environment https://t.co/qv4xeqv0D9,754105,@248662 Oh no! We're always looking for ways to improve our packaging! Feel free to leave feedback here: https://t.co/JKr0Iksi7k ^ME,2017-10-11T15:12:38Z,AmazonHelp
754116,754119,"@AmazonHelp Just the total of the Blu rays, I have prime so would be free next day delivery?",754118,"@230459 I apologise for the trouble, Tom! Do the movies you've chosen adhere to the guidelines shown here: https://t.co/rNX0lAcYaO ^NC",2017-10-11T15:01:16Z,AmazonHelp
754116,754117,"@AmazonHelp Yes, does the discount just not get added until delivery address and payment type selected? I.e in basket?",754116,@230459 Please reach out to us here: https://t.co/JzP7hlA23B and we can look into this further with you. ^TK,2017-10-11T15:09:01Z,AmazonHelp
754153,754154,"@115821 so sure, i was interested in them a couple of days ago, but since i just bought them, why would i still be wanting to buy? so weird.",754152,@300258 Sorry about that. You can learn more about how to edit your recommendations here: https://t.co/mKcf550N9e. ^CE,2017-10-11T15:00:58Z,AmazonHelp
754156,754157,"Also @116316 macht's mir mal wieder richtig schwer, mich zu entscheiden. 🤣 https://t.co/xGAfwUxnae",754156,@300259 Wirklich schwierig .... 😀 ^VM,2017-10-11T15:00:01Z,AmazonHelp
754587,754588,@AmazonHelp i got this email and i'm so confused &amp; concerned. i have NEVER given you my bank details so can you please respond as i'm scared https://t.co/qenJ3DlIIT,754587,"@300374 I'm sorry for the unexpected charge, Eleni! This link will help identify/locate/cancel charges: https://t.co/F1XXZG53JF ^FR",2017-10-11T15:21:07Z,AmazonHelp
754990,754989,"Menuda puta de servicio dais @130687 no sé como @116928 hace negocios con vosotros. Siempre mal y tarde, un asco.",754987,"@300476 Hola Juan, sin compartir información sensible como el número del pedido, ¿nos comentarías qué sucedió? ^HC",2017-10-11T18:10:37Z,AmazonHelp
754990,754988,@AmazonHelp Os he dejado un privado,754990,"@300476 Te enviaremos una respuesta por DM, Juan. ^LG",2017-10-11T18:19:00Z,AmazonHelp
755030,755031,@AmazonHelp please can I get some help with a return issue? The website isn't providing me with proper answers.,755030,"@300480 Definitely can, Christopher! You can contact us here: https://t.co/hApLpMlfHN for return assistance. I hope this helps! ^AD",2017-10-11T18:03:51Z,AmazonHelp
755110,755111,@115830 The deluxe edition of WWE 2k18 is released 4 days early (13th October) when will they be dispatched?!,755110,@206169 Items can be shipped up to the day of expected delivery. Please keep us updated on its arrival! ^ZW,2017-10-11T18:01:33Z,AmazonHelp
755124,755125,Erm @AmazonHelp this isn’t my house.... https://t.co/Di25aLHYey,755123,@300485 I'm sorry your order was misdelivered! We'd like to look into this for you by phone here: https://t.co/JzP7hlA23B ^VS,2017-10-11T18:00:09Z,AmazonHelp
755735,755734,@115850 Order 406-7588602-6648341was delivered on 7oct17 &amp; the installation is still pending. LG cust. care says no request from amazon.,755735,@300633 Sorry about the delay in installation. Please report this to our support team here: https://t.co/TdDksLo6Mf. ^HD,2017-10-11T18:19:03Z,AmazonHelp
755735,755734,@115850 Order 406-7588602-6648341was delivered on 7oct17 &amp; the installation is still pending. LG cust. care says no request from amazon.,755733,"@300633 Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. ^HD",2017-10-11T18:19:29Z,AmazonHelp
756380,756381,"Thankuu @115850 for on time delivery And need not mention, loved the sale. https://t.co/uvEASpbFOy",756380,@176519 Thanks man :) I'm glad you liked the sale. Hope everything you ordered works out for ya! ^MP,2017-10-11T18:35:29Z,AmazonHelp
756696,756697,黒ブーツ頼んだ筈なのに茶色のブーツが届いたAmazon息してるか？,756696,@300840 アマゾンです、ご注文と異なる商品が届いたとのことで、ご不便をおかけしております。交換(可能な場合)または返品を承りますので、お手数ですがこちらのヘルプページをご参照の上、お手続きください。https://t.co/x86jvEpiik ET,2017-10-07T06:49:30Z,AmazonHelp
757085,757084,@115830 any idea why I still haven't received @13173 new cook book? It was released last week (and I pre-ordered it months ago) 😞,757082,@300930 Oh no! Have you checked the delivery status listed on your order? You can check it here: https://t.co/aaDyEz1VgE ^MJ,2017-10-11T18:55:29Z,AmazonHelp
757085,757083,"@AmazonHelp It says ""Waiting for dispatch"" (as has fine since its launch) and according to the purchase page is in stock.",757085,"@300930 Thanks for the info, Kaleb! In this case we'll need you to contact us directly, please call or chat: https://t.co/JzP7hlA23B ^JD",2017-10-11T19:10:00Z,AmazonHelp
757089,757090,@120533 faudrait penser à Amazon.be psq les frais de livraison c'est abusé #Amazon,757088,"@213163 Je vous remercie pour votre intérêt, c'est une bonne idée puisque la clientèle belge ne cesse d'augmenter. Je ferai remonter 😉 ^MH",2017-10-11T18:54:50Z,AmazonHelp
757115,757113,"Vergonzoso, deficiente y nada profesional el servicio de atención al cliente de @116928. Una auténtica lástima #AsíNo @AmazonHelp @115821",757111,"@300934 Hola David, lamento las molestias. Sin compartir información personal o de tu cuenta, ¿qué ha sucedido? ^LG",2017-10-11T18:54:00Z,AmazonHelp
757115,757112,"@AmazonHelp Cobros de más en algunos pedidos, retenciones en la cuenta superiores al importe y un servicio de atención al cliente que no aporta solución",757114,"@300934 David, ¿qué te indicaron nuestros compañeros de Soporte al Cliente? ^DA",2017-10-11T19:01:00Z,AmazonHelp
757146,757145,@115850 Why sometime deliveryboy comes to my house for giving me my product &amp; sometime he calls me at place nearby for taking my delivery,757143,"@300939 If an order is placed, it should be delivered at doorstep. Could you confirm if you've faced an issue with recent order? ^HD",2017-10-11T18:50:29Z,AmazonHelp
757146,757144,"@AmazonHelp Yes, the delivery man called me to a nearby place and didn't provide me door-step delivery",757146,@300939 That's strange. Let us investigate this further. Please reach us via https://t.co/r8OjOjMdND and we'll look into this for you.^VM,2017-10-12T08:27:25Z,AmazonHelp
757153,757154,"@AmazonHelp Hv drop'd mail 2 support with the images 4 ref, though dey hv denied replacement due 2 color. Makes me feel sad. Hope u guys can help.",757153,"@300942 I'm afraid, we will not be able to replace the product based on color. Appreciate your understanding. ^SQ",2017-10-11T18:48:00Z,AmazonHelp
757686,757685,@115850 very poor delivery service. Still struggling to get a delivery in Pune which was scheduled on 9th Oct.,757686,@301077 I'm sorry to know your order isn't delivered yet. ^NR 1/2,2017-10-11T19:12:00Z,AmazonHelp
757686,757685,@115850 very poor delivery service. Still struggling to get a delivery in Pune which was scheduled on 9th Oct.,757684,"@301077 Please connect with our support team here: https://t.co/vlvfJr4nN9, and we'll assist you regarding this. ^NR 2/2",2017-10-11T19:12:32Z,AmazonHelp
757741,757736,@115851 Hello I had ordered a laptop &amp; it was promised by Amazon India that it will deliver next day as prime member. Yet not delivered.,757734,@301084 Apologies for the miss. Did you happen to escalate this to our support team here: https://t.co/T6y6Xlutbs? ^VN,2017-10-11T19:06:43Z,AmazonHelp
757741,757735,"@AmazonHelp I escalated lot but they always giving me robotics answer with false commitment. I get frustrated , I want my product 404-6386192-6857919",757739,@301084 I'm sorry for the delay. I'd like to look into the issue and assist you with it. Please provide your 1/3 ^SH,2017-10-12T02:55:30Z,AmazonHelp
757741,757735,"@AmazonHelp I escalated lot but they always giving me robotics answer with false commitment. I get frustrated , I want my product 404-6386192-6857919",757738,@301084 details here: https://t.co/POcmIcWaiI and I'll get back to you on this. 2/3 ^SH,2017-10-12T02:55:43Z,AmazonHelp
757741,757735,"@AmazonHelp I escalated lot but they always giving me robotics answer with false commitment. I get frustrated , I want my product 404-6386192-6857919",757737,@301084 Please don’t provide your details as we consider them to be personal information. Our Twitter page is public. 3/3 ^SH,2017-10-12T02:56:00Z,AmazonHelp
757741,757740,"@AmazonHelp I filled the details , escalated lot but no one giving any response. Understand the feeling of customer and urgency.",757742,@301084 Thanks for the update. Our team will reach out to you soon with an update. ^VM,2017-10-12T03:47:30Z,AmazonHelp
757741,757743,@AmazonHelp I m listening this statement from your customer care daily. I don't want update I want my product. Pls deliver it,757744,@301084 We've sent an email correspondence to you. Kindly check it here: https://t.co/8DAc10S7ww and revert to it if needed. ^SF,2017-10-12T04:43:00Z,AmazonHelp
757741,757745,@AmazonHelp I reply that mail please reply on that,757746,@301084 Thank you. We'll check it and get in touch with you. ^NS,2017-10-12T05:11:00Z,AmazonHelp
757741,757747,@AmazonHelp I am expecting your response with the point which I mentioned. No robotic reply,757748,@301084 I'm positive we'll get in touch with an update soon. Appreciate your patience. ^AK,2017-10-12T05:35:05Z,AmazonHelp
757741,757749,@AmazonHelp Good to hear that you are positive but as per my past experience I will not agree with that. Any way still not received any update,757750,@301084 We're working on this and we'll get back to you soon. Appreciate your patience. ^PS,2017-10-12T06:16:00Z,AmazonHelp
757741,757751,@AmazonHelp How long I should keep patience and how long you will work on a single issue. May I know whether my order will deliver today or not,757752,@301084 Our team will get back to you with an update under 6 to 12 hours from the time the details have been submitted. Please wait.^HR,2017-10-12T06:55:00Z,AmazonHelp
757741,757753,@AmazonHelp What do you mean by update. Why you are not doing some action. 12 hours means today also my product will not delivered.,757754,@301084 I understand waiting can be tiresome. We're working on the issue and will get back to you soon. ^AP,2017-10-12T07:59:29Z,AmazonHelp
757741,757755,@AmazonHelp @115851 sorry to bother you but Amazon did mentally harass with me specially for this product.Pls do the needful. Pls escalate till high,757756,@301084 also sent a correspondence to your registered email address. Kindly revert to the same for further assistance on this. (2/2)^AU,2017-10-12T10:44:00Z,AmazonHelp
